,prod_id,is_ebook,prod_name,prod_base_price,disc_rate,disc_price,sale_price,total_sales,table_of_content,smry,pblcr,pblcr_review,image_id,isbn,pblsh_date,total_pages,total_books,trlr,ord_ab_stus_code,dawn_deli_chk,star_avg,cate_code,reg_date,reg_id,up_date,up_id,author_info_id,ord_chk_code,code_type
364,prod365,Y,나는 나답게 살기로 했다,13500,10,1350,12150,29043,나는 나답게 살기로 했다 목차입니다.,"『오늘은 이만 좀 쉴게요』의 저자 손힘찬이 있는 그대로의 자기 모습으로 살아가도록 돕는 『나는 나답게 살기로 했다』로 3년 만에 독자들을 만난다. 전작이 안온한 쉼의 문장으로 많은 사람을 위로했다면 『나는 나답게 살기로 했다』는 자신과 삶을 깊이 성찰해 본래의 자신을 받아들이고 더 적극적으로 나답게 살아가라는 지침을 담았다. 과거의 트라우마를 극복하는 과정으로 자신의 정체성을 자세히 들여다본 후에는 독서, 글쓰기, 운동, 명상 등 나답게 살아가기 위해 저자가 제시하는 구체적인 방법을 따라가보자. 결국 나답게 살아갈 수 있어야 타인을 이해할 수 있고 나아가 세상을 이해할 수 있음을 저자는 자신의 삶에서 우러나온 깨달음을 토대로 역설한다.",스튜디오오드리,나는 나답게 살기로 했다 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791191043150.jpg,9791191043150,2021-02-08,281,3,나번역,,Y,,010102,now(),admin,now(),admin,AUTH10,AVBL,202
365,prod366,N,설민석의 한국사 대모험 16,12000,10,1200,10800,72607,설민석의 한국사 대모험 16 목차입니다.,"흥미진진한 스토리로 지식과 재미, 감동과 교훈을 모두 담아내며 초등 학습만화 베스트셀러의 자리를 굳건히 지키고 있는 『설민석의 한국사 대모험』 시리즈가 오랜 기다림 끝에 16번째 이야기를 선보입니다! 신라의 보물 천사옥대가 사라지고 역사가 뒤바뀌었음을 깨달은 설쌤과 온달은 급히 덕만공주를 찾아갔지만, 이미 김진골의 계략으로 덕만공주는 왕위에 오를 수 없는 상황이었습니다. 뒤바뀐 역사를 되돌리기 위해 설쌤과 온달은 새로운 모험을 시작합니다. 사라진 천사옥대를 찾아야만 역사대로 덕만공주가 왕위에 올라 선덕여왕이 될 수 있는데, 과연 설쌤과 온달은 이번에는 천사옥대를 무사히 찾아낼 수 있을까요? 설쌤과 온달이 천사옥대를 찾아 도착한 곳은 바로 독도입니다. 독도는 모든 역사 자료가 증명하듯 우리의 땅이었고, 현재도 미래에도 영원히 대한민국 영토입니다. 『설민석의 한국사 대모험 16』에서는 독도의 역사와 이사부, 안용복, 독도경비대 등 독도를 지켜낸 빛나는 영웅들의 이야기를 다루고 있습니다. 또 독도를 상징했던 귀여운 강치에 대한 슬픈 사연도 만날 수 있습니다. 2021년 현재도 일본은 독도를 자신들의 영토로 만들기 위해 호시탐탐 기회를 노리고 있습니다. 하지만 독도는 수많은 우리 선조들이 꿋꿋이 지켜냈고, 우리 역사와 함께해온 우리의 땅입니다. 그래서 독도를 지키기 위한 노력은 현재를 살아가는 어린이들에게도 반드시 필요한 일입니다. 독도를 지키기 위해 어린이들이 할 수 있는 가장 좋은 방법은 독도에 꾸준히 관심을 갖고 알아가는 일입니다. 『설민석의 한국사 대모험 16』은 독도를 주제로 스토리를 이어가면서 어린이 독자들이 보다 쉽고, 보다 재미있게 독도의 역사와 그 중요성에 대해 알아갈 수 있도록 만들었습니다. 『설민석의 한국사 대모험』 시리즈는 이처럼 스토리의 재미와 함께 어린이들에게 반드시 필요한 한국사 지식과 숨은 배경을 다루고 있습니다. 이를 통해 머리에는 지식을, 가슴에는 감동을 선사하는 어린이 필수 한국사 도서입니다. 어린이 여러분, 독도를 알기 위한 신나는 대모험을 떠날 준비가 되셨나요? 어린이 여러분의 한국사 대모험에 늘 『설민석의 한국사 대모험』이 함께합니다!",아이휴먼,설민석의 한국사 대모험 16 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791165382841.jpg,9791165382841,2021-03-30,229,3,김번역,,Y,,020202,now(),admin,now(),admin,AUTH19,AVBL,202
366,prod367,N,미래의 부,17000,10,1700,15300,9470,미래의 부 목차입니다.,"코로나바이러스감염증-19(이하 코로나19)로 인류는 서로 접촉하지 않는, 이른바 ‘언택트 시대’로 접어들었다. 불과 2년 전까지만 해도 선택의 영역이었던 인공지능과 IT 기술이 코로나19를 기점으로 일상 전반을 지배하게 된 것이다. 2020년 8월, 미국을 대표하는 30개 기업의 주가지수를 보여주는 다우지수가 석유기업 엑슨모빌을 92년 만에 퇴출하고, 그 자리에 클라우드 기업 세일즈포스를 올린 것은 석유 경제로 대표되던 3차 산업혁명 시대가 저물고 4차 산업혁명의 시대가 도래했음을 알린 상징적 사건이었다. 종합 베스트셀러 1위를 휩쓴 《에이트》와 《에이트 : 씽크》의 작가 이지성이 ‘에이트 시리즈’의 완결편이자 실천편인 《미래의 부》로 돌아왔다. 유튜브 채널 ‘이지성TV’를 통해 5천만 뷰 이상의 폭발적인 관심을 받은 ‘4차 산업혁명 미국 주식 특강’을 토대로 완성된 이 책은, 코로나19로 이미 우리 삶 깊숙이 들어온 인공지능 시대에 재편될 부의 흐름을 읽고 ‘미래의 부’를 창출할 새로운 방법을 제시한다. 작가는 부동산 가격 폭등, 고령화, 경제난 등 우리 국민이 맞닥뜨리게 될 암울한 미래의 해답을 미국 우량주식 장기투자에서 찾았다. 여기서 말하는 미국 우량주식 장기투자는 단기간에 높은 수익을 얻고자 하는 최근의 주식투자 열풍과는 그 결이 다르다. 이 책은 비메모리 반도체, 자율주행, 데이터센터, 클라우드 서비스, 헬스케어 산업 등 4차 산업혁명의 모든 열쇠를 쥐고 있는 미국과 미국의 주식시장, 그중에서도 우량주식 장기투자에 관한 가장 친절하고 직관적인 안내서다. 작가는 앞으로 100년 이상 이어질 인공지능 시대에 세계 경제를 주도할 국가와 기업들의 비전을 읽어내고, 그 가치에 장기적인 투자를 하기 위해서는 많은 공부와 인내심, 그리고 강력한 믿음이 필요하다고 역설한다. 이 책은 크게 3부로 나뉜다. 1부에서는 대한민국이 마주하게 될 암울한 미래를 냉철하게 조망하고 그 해법을 제시한다. 2부에서는 투자의 귀재 워런 버핏의 철학을 통해 어떤 파도에도 흔들리지 않고 자신의 투자 원칙과 신념을 지키는 법을 배운다. 마지막 3부에서는 어떤 방법으로 어떤 곳에 투자를 시작하면 좋을지를 10가지 관점에서 짚어본다. 특히 3부에서 펼쳐지는 ‘미래의 부’에 관한 10가지 정보는 앞으로 우리 삶의 존엄성을 지키기 위해 지금 당장 시작해야 할 최소한의 경제 지식이자 행동 강령이다. 이 책을 읽고 나면 당장 해외주식 앱을 찾아 다운로드 중인 자신을 발견하게 될 것이다. 사려던 운동화 대신 나이키 주식을, 바꾸려던 핸드폰 대신 애플 주식을 매수하며 새로운 부의 흐름에 올라탈 대비를 시작할 것이다. 결코 쉬운 길은 아니지만 의지만 있다면 당장 시작할 수 있다. 이 책에는 그런 힘이 있다.",차이정원,미래의 부 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791191360196.jpg,9791191360196,2021-07-26,249,2,유번역,,Y,,020302,now(),admin,now(),admin,AUTH38,OSKT,202
367,prod368,N,흔한남매 불꽃 튀는 우리말 1,14000,10,1400,12600,58529,흔한남매 불꽃 튀는 우리말 1 목차입니다.,"초등 국어 학습의 뿌리가 되는 국어! 국어의 능력은 풍부한 어휘력으로 판가름 납니다. 일상에서 바로 사용할 수 있는 어휘는 물론, 국어 교과 연계 표현을 인기 유튜버 흔한남매와 함께 재미있는 만화로 배울 수 있습니다. 단어와 설명을 읽는 방식이 아닌 재미있는 만화로 뜻을 유추하는 과정을 통해 더욱 오래오래 기억할 수 있어요. 일상 언어부터 국어 교과까지, 흔한남매와 함께하면 가장 쉽고 재미있게 공부할 수 있습니다. ◆ 특징 1. 재미있는 만화를 통해 상황별 우리말 쓰임을 알고 모르는 뜻은 유추하며 읽습니다. 2. 우리말 돋보기로 만화에서 유추한 속담, 고사성어 등의 뜻을 제대로 익힙니다. 3. 그림을 보고 정답을 맞히는 난센스 퀴즈를 통해 상상력과 창의력을 키웁니다. 4. 맨 마지막 구성인 문제 풀기를 통해 지금까지 배운 국어 실력을 점검합니다. 5. [부록] ‘따라 쓰기 연습장’은 만화와 우리말 돋보기를 통해 배운 국어 표현을 되새길 수 있습니다. 눈으로 한 번, 손으로 또 한 번, 입으로 소리 내어 읽으며 다시 한 번! 또박또박 따라 쓰다 보면 바른 자세, 바른 글씨는 물론 마음가짐도 새로워집니다.",다산어린이,흔한남매 불꽃 튀는 우리말 1 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791130635712.jpg,9791130635712,2021-03-02,185,1,오번역,,Y,,010105,now(),admin,now(),admin,AUTH39,AVBL,202
368,prod369,Y,운의 알고리즘,16000,10,1600,14400,55129,운의 알고리즘 목차입니다.,"무슨 일이든 잘 풀리는 사람을 보고 우리는 ‘운이 좋다’고 말한다. 과연 운 좋은 사람은 타고나는 것일까? 하는 일마다 성공하는 사람들의 비결은 무엇일까? 부와 행복을 누리는 운명은 따로 있는 것일까? 《운의 알고리즘》은 구독자 수 35만 명에 달하는 ‘타로마스터정회도’ 유튜브 채널의 운영자이자, 국내 최고의 타로마스터로 손꼽히는 정회도가 지난 15년간 15,000여 명의 사람들을 상담하며 쌓은 무의식 빅데이터를 바탕으로 잘될 운명으로 우리를 이끄는 운의 알고리즘을 총체적으로 분석한 책이다. ‘운’이라는 것은 모두가 갈망하는 것이지만, 모호한 개념이기도 하다. 그렇기 때문에 행운을 불러오는 방법에 관한 조언들은 자칫 비과학적이거나 자기암시적인 메시지로 끝나기 십상이다. 그러나 이 책의 저자는 타로마스터로서의 상담 경험과 경영학 박사로서의 컨설팅 경험이라는 두 가지 상반된 이력을 융합한 깊은 내공으로 독자들이 ‘운’이라는 추상적인 개념을 구체적이고 체계적으로 이해하게 돕는다. 여기서 한발 더 나아가 그간의 상담 사례들을 예시로 들어가며 실생활에서 즉시 적용해 부와 행복을 끌어올릴 수 있는 실천적인 방법들을 제시한다. 운과 운명을 결정짓는 근본 원리에서부터 운의 흐름을 읽고 미래를 준비하는 법, 행운을 끌어당기고 불운을 피하는 비책에 이르기까지 잘될 운명으로 가기 위해 꼭 알아야 하는 궁극의 지혜들을 이 한 권의 책에 오롯이 담았다. 본문의 내용 이외에도 자신이 어떤 성향을 타고났는지 알아볼 수 있는 ‘4원소 성향 분석 테스트’가 더해져 자신에게 꼭 맞는 조언점을 찾을 수 있다.",소울소사이어티,운의 알고리즘 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791197410307.jpg,9791197410307,2021-04-28,303,2,나번역,,Y,,010301,now(),admin,now(),admin,AUTH27,OSKT,202
369,prod370,N,데미안(리커버 한정판)(초판본)(1919년 오리지널 초판본 패브릭 에디션),12000,10,1200,10800,77844,데미안(리커버 한정판)(초판본)(1919년 오리지널 초판본 패브릭 에디션) 목차입니다.,"20세기 독일 문학가들 가운데 우리나라 독자들에게 가장 잘 알려진 작가를 꼽으라고 한다면 단연 헤르만 헤세일 것이다. 내면의 탐구자이자 자아 성찰의 대표 작가인 헤르만 헤세는 휴머니즘을 지향하며, 고뇌하는 청춘과 자연에 대한 동경, 인간의 양면성 등을 작품에 담았다. 도서출판 더스토리는 헤르만 헤세 탄생 140주년을 기념하여 헤르만 헤세의 대표작인 《데미안》을 초호화 패브릭 양장으로 제작하였다. 패브릭 특유의 고급스러운 색감과 감촉뿐만 아니라 1919년 출판된 독일 피셔 출판사의 초판본 표지디자인을 그대로 되살려 소장 가치를 한층 높였다. 또한 실로 꿰맨 정통적인 사철 제본을 통해 책의 내구성을 높이고 펼쳐 읽기도 편하게 만들었으며, 독일의 대표적 표지 제작 방식 중 하나인 초코박을 재현하여 오리지널 초판본의 품격과 가치를 담아냈다. 그리고 헤르만 헤세 전문 번역자이자 독일 문학 연구자인 역자의 깊이 있는 번역은 자서전적이고 철학적인 헤르만 헤세 문학의 감동을 고스란히 전해줄 것이다.",더스토리,데미안(리커버 한정판)(초판본)(1919년 오리지널 초판본 패브릭 에디션) 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791159036514.jpg,9791159036514,2017-10-30,212,2,황번역,,N,,020105,now(),admin,now(),admin,AUTH3,AVBL,202
370,prod371,N,럭키,16000,10,1600,14400,9221,럭키 목차입니다.,"10년 동안 성공한 인물 1,000명과 인터뷰를 해온 김작가. 그는 사람들을 만날 때마다 성공 비결을 물었는데, 신기하게도 그때마다 한 가지 공통된 대답이 돌아왔다. “운이 좋았어요.” 처음에는 그저 인사치레나 겸손의 말 정도로 생각했지만 인생에 대해 조금씩 더 알아갈수록 그 말의 이면에 성공에 관한 모든 비밀이 숨어 있음을 알게 되었다. 결국 모든 것이 남보다 늦었던 그였지만, 그 비밀에 조금씩 눈뜨기 시작하면서 자신이 하고자 하는 일에 엄청난 가속도가 붙기 시작했다. 그가 찾은 운을 만드는 일곱 가지 열쇠는 사람, 관찰, 속도, 루틴, 복기, 긍정, 시도다. 이 일곱 가지 열쇠가 당신이 인생에서 만나는 수많은 난관의 문을 활짝 열어줄 것이다.",북로망스,럭키 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791191891027.jpg,9791191891027,2021-08-25,739,3,한번역,,Y,,020205,now(),admin,now(),admin,AUTH3,AVBL,202
371,prod372,Y,흔한남매 별난 방탈출 1,12000,10,1200,10800,65724,흔한남매 별난 방탈출 1 목차입니다.,"209만 유튜버 〈흔한남매〉의 인기 콘텐츠, ‘방탈출 시리즈’가 코믹 스토리북으로 나왔어요!남매 간에 일어나는 현실적인 에피소드를 쾌활하고 코믹하게 그려 내어 많은 사랑을 받고 있는 유튜브 크리에이터, ‘흔한남매’의 신작이 나왔습니다. 《흔한남매 별난 방탈출1》은 ‘흔한남매’의 인기 콘텐츠인 '방탈출 시리즈'를 콘셉트로 한 도서입니다. 손에 땀을 쥐게 하는 탈출 이야기를 읽으며 퀴즈를 풀어 보세요. 장면을 가득 채우는 역동적이고 코믹한 그림과 간결하고 쉬운 텍스트로 모든 아이들이 부담 없이 즐길 수 있답니다.",미래엔아이세움,흔한남매 별난 방탈출 1 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791164137176.jpg,9791164137176,2020-12-17,598,2,한번역,,Y,,020301,now(),admin,now(),admin,AUTH9,OSKT,202
372,prod373,N,나의 하루는 4시 30분에 시작된다,15000,10,1500,13500,39759,나의 하루는 4시 30분에 시작된다 목차입니다.,"미국 2개 주 변호사 시험에 합격한 김유진 변호사의 아침 사용법『나의 하루는 4시 30분에 시작된다』.향긋한 차를 한잔하는 여유로운 아침을 꿈꾸는가? 아침형 인간으로 다시 태어나겠다고 다짐하지만 ‘1분만 더 자고 싶다!’고 생각하다 허겁지겁 하루를 시작하고 있지는 않은가? 그렇다면 이 책이 해답을 알려줄 것이다. 15만 팔로워를 가진 인기 유튜버이자 수년간 4시 30분에 하루를 시작해온 김유진 변호사가 아침 시간의 힘을 이야기한다. 저자는 새벽 기상으로 얻은 시간을 ‘내가 주도하는 시간’이라고 표현한다. 이 시간만큼은 약속, 업무 등 예상치 못한 일로 방해받지 않고 온전히 내 의지대로 사용할 수 있기 때문이다. 그리고 이렇게 출근 전 2시간을 활용하면 특별한 일을 하지 않아도 자연스럽게 인생의 터닝포인트를 만들 수 있다. 이 책은 새벽 기상을 통해 힘든 유학 생활을 견뎌내고 미국 2개주 변호사 시험에 연이어 합격한 것은 물론 다양한 도전을 통해 인생을 더욱 풍성하게 꾸려가고 있는 저자가 더 나은 삶을 만드는 아침의 잠재력을 이야기한다. 아침형 라이프스타일을 실천하는 구체적인 노하우와 새벽 시간을 활용하는 방법을 제시한다.",토네이도,나의 하루는 4시 30분에 시작된다 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791158511906.jpg,9791158511906,2021-10-28,559,1,유번역,,Y,,020203,now(),admin,now(),admin,AUTH23,AVBL,202
373,prod374,Y,문명 1,14800,10,1480,13320,17745,문명 1 목차입니다.,"전염병과 테러, 전쟁으로 한계에 다다른 인류 문명 그 자리를 대신할 새로운 문명은 어디에 - 베스트셀러 작가 베르나르 베르베르의 신작 장편소설 『문명』(전2권)이 프랑스문학 전문 번역가 전미연의 번역으로 열린책들에서 출간되었다. 소설의 배경은 전염병으로 수십억 명이 사망하고, 테러와 전쟁으로 황폐해진 세계. 이 소설이 프랑스에서 처음 출간된 2019년에만 해도 흔히 사용되는 디스토피아적 배경에 불과했겠지만 코로나 시대를 살아가는 지금 우리에게는 더욱더 생생하게 느껴지는 설정이다. 『문명』은 인류 문명이 벼랑 끝에 다다른 세상을 무대로 『고양이』의 주인공이었던 고양이 바스테트가 모험을 펼치는 소설이다. 고양이들의 일차 목표는 기하급수적으로 불어난 쥐 떼의 공격을 물리치고 열악한 환경에서 살아남는 것이지만, 최종 목표는 인류 문명을 대신할 새로운 문명을 건설하는 것이다. 그 과정에서 만난 돼지, 소, 개, 비둘기 등 다양한 동물들은 고양이의 아군이 되기도 하고 적이 되기도 한다. 과연 바스테트는 서로 다른 동물종의 소통과 협력을 이끌어 내고 목표를 이룰 수 있을까? 이 작품은 암고양이 바스테트의 성장소설이기도 하다. 베르베르 작품의 그 어떤 주인공보다도 매력적이고 사랑스러우며 장점도 단점도 확실한 그녀. 문명을 세우겠다는 당찬 바스테트의 도전을 함께 지켜보자. 고양이의 모험 속에 담아낸 인간을 향한 메시지 『문명』은 독립적으로 읽어도 지장이 없는 작품이지만 본래 『고양이』에서 출발한 이야기다. 『고양이』와 『문명』을 아우르는 이 이야기는 총 3부작으로 예정되어 있다. 베르베르는 개미나 고양이 같은 동물, 신이나 천사 같은 초월적 존재를 내세워 새로운 시각으로 인간 세상을 그려 왔다. 인간은 조연에 불과하고 주연은 모두 동물이 차지한 이 3부작에서 작가는 〈이 세상은 인간의 것만이 아니다〉라는 것을 끊임없이 강조한다. 우선 고양이 피타고라스, 쥐 티무르 등 이 작품의 주요 등장동물 다수가 케이지에 갇혀 있던 실험동물이다. 또 돼지들이 벌이는 〈인간 재판〉에서는 인간의 미식이나 여흥을 위해 고통받는 동물들이 차례로 증언대에 선다. 작가는 동물들의 입을 통해 단순히 동물권 보호의 차원을 넘어 인간 중심주의를 타파해야 한다는 문제의식을 때로는 진지하게, 때로는 유머러스하게 전달하고 있다. 책 속에 수록된 『상대적이고 절대적인 지식의 백과사전』에도 주목! 베르베르의 팬이라면 이번 작품의 등장인물 중 로망 웰즈를 주목하지 않을 수 없을 것이다. 그는 『상대적이고 절대적인 지식의 백과사전』을 만든 에드몽 웰즈의 후손으로, 폐허가 된 세상에서 지식을 보존하기 위해 애쓰는 과학자다. 웰즈라는 성을 가진 인물들은 『개미』의 에드몽 웰즈에서부터 시작해 『죽음』의 가브리엘 웰즈 등 다양한 작품 속에 등장해 왔다. 로망 웰즈는 작중에서 기존의 『상대적이고 절대적인 지식의 백과사전』에 브리태니커 백과사전, 위키백과 등의 데이터를 추가해 〈확장판〉을 만든 것으로 나온다. 베르베르 작품 세계와 수십 년 동안 함께 해온 웰즈 가문의 활약과, 백과사전의 〈확장판〉에 주목하며 소설을 읽는 것도 또 하나의 재미일 것이다.",열린책들,문명 1 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9788932921037.jpg,9788932921037,2021-05-30,215,1,유번역,,Y,,020305,now(),admin,now(),admin,AUTH26,AVBL,202
374,prod375,N,월급쟁이 부자로 은퇴하라,18000,10,1800,16200,8816,월급쟁이 부자로 은퇴하라 목차입니다.,"살아갈 날은 점점 길어지는데 직장에서 일할 수 있는 날은 더욱 짧아지는 시대, 당신은 무엇을 준비하고 있는가? 미국의 5대 갑부로 전설적인 투자의 귀재라고 불리는 워런 버핏(Warren Buffett)은 말했다. “당신이 잠자는 동안에도 돈이 들어오는 방법을 찾아내지 못한다면, 당신은 죽을 때까지 일을 해야만 할 것이다.” 결국, 자본주의 사회에서 투자로 얻는 수익을 ‘불로소득(不勞所得)’으로만 치부해버린다면, 노인이 되어서도 생계를 유지하기 위해 고된 일터로 내몰릴 수밖에 없다. 핵심은, 근로소득을 자본소득으로 바꾸어, 나 대신 일할 ‘시스템’을 마련하는 것! 이 책은 국가도 회사도 책임져주지 않는 현실을 자각한 평범한 월급쟁이가 치열하게 공부하고 공격적으로 투자해, 불과 3년 만에 70억 자산가로 거듭날 수 있었던 ‘부동산 투자’ 비결을 공개한다. 왜 투자를 해야 하는지, 평범한 직장인이 어떤 방향과 목표를 세우고 수입과 지출을 관리해야 하는지 알려주는 한편, 지금 당장 따라 할 수 있는 투자 매뉴얼을 통해, 현시점 누구라도 부동산 투자로 미래와 노후를 준비할 수 있게 돕는다.",알에이치코리아,월급쟁이 부자로 은퇴하라 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9788925566511.jpg,9788925566511,2019-05-22,571,1,황번역,,Y,,020304,now(),admin,now(),admin,AUTH31,AVBL,202
375,prod376,N,어떤 죽음이 삶에게 말했다,15000,10,1500,13500,70762,어떤 죽음이 삶에게 말했다 목차입니다.,"서울대 암 병원 18년차 종양내과 전문의 김범석 교수가 만난 암 환자와 그 곁의 사람들, 의사로서의 솔직한 속내를 담은 에세이. 암 진단을 받은 환자들은 각자 다른 모습으로 남은 시간을 채운다. 누군가는 소소한 행복을 찾으며 담담하게 삶을 정리하고, 누군가는 시시각각 찾아오는 죽음을 미루기 위해 고집을 부리기도 하며, 어떤 이는 암을 이겨내고 다른 시각으로 삶을 바라보기도 한다. 그 곁의 가족들 역시 마찬가지다. 아버지의 사후 뇌 기증 의사를 존중하는 아들, 의식 없는 어머니를 끝까지 떠나보내지 못하는 남매, 폭력적이었던 아버지를 외면하는 딸, 연인이 암 환자인 것을 알면서도 결혼을 선택한 남자 등 환자 곁의 사람들 모두 각기 다른 선택을 한다. 저자는 환자들과 가족들이 그려가는 마지막을 지켜보며 삶과 죽음에 대한 태도를 곱씹어보게 되었고 많은 것을 배웠다고 말한다. 이 책은 그렇게 얻은 삶과 죽음에 대한 깨달음을 잊지 않기 위해 저자가 틈틈이 남겨온 기록이다. 책의 1, 2부는 저자가 만나온 환자들의 이야기로 환자와 가족들이 예정된 죽음과 남은 삶을 어떻게 대하는지를 엿볼 수 있다. 3, 4부는 암 환자를 치료하는 의사로서의 고민과 생각들을 엿볼 수 있다. 책 속의 사람들의 모습에는 지금 여기, 이 시대를 살고 있는 우리가 고스란히 담겨 있다. 그들이 보여주는 삶과 죽음에 태도는 우리에게도 같은 질문을 던진다. 피할 수 없는 죽음을 어떻게 준비할 것인가? 남은 삶을 어떻게 살아갈 것인가?",흐름출판,어떤 죽음이 삶에게 말했다 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9788965964230.jpg,9788965964230,2021-01-18,811,1,윤번역,,N,,020102,now(),admin,now(),admin,AUTH44,AVBL,202
376,prod377,Y,"안녕, 소중한 사람",15000,10,1500,13500,52909,"안녕, 소중한 사람 목차입니다.","당신이 붙잡아야 할 소중함에 대한 모든 것. 『안녕, 소중한 사람』은 익숙함 뒤에 가려진 삶의 진정 소중한 가치들을 일깨우는 책이다. 정한경 작가가 섬세하고 따뜻한 언어로 써내려간 이야기 한 편 한 편은 우리 곁에 머물렀던 누군가를 떠올리게 한다. 감정의 여운은 오래 남아, 책을 덮고도 한참을 생각하게 만든다. 그때의 당신을, 그때의 나를, 그때의 우리를. “떠나가는 모든 것들은 언제나 아픔을 남긴다. 하지만 그럼에도 우리는 사랑하며 살아가야 한다”는 작가의 말처럼, 우리는 많은 소중함을 떠나보냈지만, 또 새롭게 만날 것이다. 그리고 당신도 누군가에겐 더없이 소중한 사람이었음을 깨닫게 될 것이다. 책이 당신에게 인사를 건네는 이유다. “안녕, 소중한 사람.”",북로망스,"안녕, 소중한 사람 책은 정말 훌륭합니다.",https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791197037122.jpg,9791197037122,2020-09-16,436,1,김번역,,Y,,020204,now(),admin,now(),admin,AUTH9,AVBL,202
377,prod378,Y,생각이 너무 많은 서른 살에게,16000,10,1600,14400,50748,생각이 너무 많은 서른 살에게 목차입니다.,"스물일곱 살에 영어 한마디 제대로 못 하고 아무런 준비 없이 미국 유학길에 올랐던 저자가 25년간 CJ, 삼성전자, 마이크로소프트, 퀄컴, 모토로라 등을 거쳐 구글 본사의 수석 디자이너가 되기까지 세계 최고의 인재들과 함께 일하며 배운 것들을 담고 있다. 소심하고 겁 많은 그녀는 어떻게 구글의 리더가 될 수 있었을까? 직장 생활 20년 만에 처음으로 삼성전자에서 스마트워치를 디자인하며 스포트라이트를 받고, 24년 만에 구글에서 선정한 ‘올해의 디자이너상’을 수상하기까지 그녀가 고집한 것은 딱 하나였다. ‘끝까지 나답게!’ 덕분에 자신보다 앞서가는 사람들을 보면서도 흔들리지 않을 수 있었고, 지금의 자리에 오게 되었다는 것이다. 그래서 그녀는 삶의 전환기에 서서 미래에 대한 불안과 걱정으로 생각이 너무 많은 서른 살들에게 말한다. 고민은 짧게, 행동은 빠르게! 서른 살은 마음먹은 만큼 성공할 수 있는 나이라고, 그러니 흔들리지 말고 끝까지 당신답게 걸어가라고.나 혼자만 뒤처지는 것 같아 불안한 마음이 들 때는 어떻게 해야 할까? 계획만 세우고 실행을 미루고 있을 때는 어떻게 해야 할까? 더 잘하고 싶은데 내가 너무 부족하다고 느껴질 때는 어떻게 해야 할까? 저자는 그동안 수많은 강연을 통해 서른 살들의 질문과 고민에 최대한 현실적인 조언을 하려고 애썼다. 그중에서도 특히 수많은 이력서 가운데 나를 돋보이게 만드는 법, 기업들이 일 잘하는 사람보다 태도 좋은 사람을 찾는 이유, 나답지 않은 것들을 억지로 하지 말 것, 숫자보다 사람을 먼저 챙길 것, 스트레스 주는 인간들로부터 나를 지키는 법, 나만의 스토리를 만드는 가장 확실한 방법 등 반응이 뜨거웠던 내용을 책에 실었다. 이 책은 당당하고 자유로운 삶을 살고 싶지만 오늘도 그저 그런 하루를 보냈다고 자책하는 서른 살들에게 큰 힘이 되어 줄 것이다.",메이븐,생각이 너무 많은 서른 살에게 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791190538329.jpg,9791190538329,2021-06-10,622,1,이번역,,N,,010302,now(),admin,now(),admin,AUTH20,AVBL,202
